Ref_Date,GEO,NAICS,Vector,Coordinate,Value
1990/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,19313.6
1990/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,19599.5
1990/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,19628.8
1990/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,20157.1
1990/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,18920.5
1990/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,19059.2
1990/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,19549.1
1991/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,19609.9
1991/02,Canada,"Agriculture (x 1,000)",v4391509,1.3,19470.4
1991/03,Canada,"Agriculture (x 1,000)",v4391509,1.3,19654.0
1991/04,Canada,"Agriculture (x 1,000)",v4391509,1.3,19737.1
1991/05,Canada,"Agriculture (x 1,000)",v4391509,1.3,19973.9
1991/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,19808.3
1991/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,20260.9
1991/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,20244.0
1991/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,19732.0
1991/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,19302.8
1991/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,19619.2
1991/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,19690.5
1992/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,19434.3
1992/02,Canada,"Agriculture (x 1,000)",v4391509,1.3,19190.9
1992/03,Canada,"Agriculture (x 1,000)",v4391509,1.3,19355.9
1992/04,Canada,"Agriculture (x 1,000)",v4391509,1.3,19133.8
1992/05,Canada,"Agriculture (x 1,000)",v4391509,1.3,19447.0
1992/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,19393.9
1992/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,18512.8
1992/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,18701.4
1992/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,19788.7
1992/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,19397.5
1992/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,19205.6
1992/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,18870.7
1993/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,18968.3
1993/02,Canada,"Agriculture (x 1,000)",v4391509,1.3,19171.1
1993/03,Canada,"Agriculture (x 1,000)",v4391509,1.3,18260.0
1993/04,Canada,"Agriculture (x 1,000)",v4391509,1.3,18914.4
1993/05,Canada,"Agriculture (x 1,000)",v4391509,1.3,20391.6
1993/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,18517.7
1993/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,18861.2
1993/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,18899.6
1993/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,18984.2
1993/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,21244.4
1993/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,19941.7
1993/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,18999.1
1994/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,18756.1
1994/02,Canada,"Agriculture (x 1,000)",v4391509,1.3,18618.3
1994/03,Canada,"Agriculture (x 1,000)",v4391509,1.3,18662.7
1994/04,Canada,"Agriculture (x 1,000)",v4391509,1.3,19271.9
1994/05,Canada,"Agriculture (x 1,000)",v4391509,1.3,18961.6
1994/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,18749.3
1994/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,19125.3
1994/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,19395.9
1994/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,19018.0
1994/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,18670.4
1994/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,18701.4
1994/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,18899.5
1995/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,18319.8
1995/02,Canada,"Agriculture (x 1,000)",v4391509,1.3,18475.7
1995/03,Canada,"Agriculture (x 1,000)",v4391509,1.3,18510.8
1995/04,Canada,"Agriculture (x 1,000)",v4391509,1.3,18123.4
1995/05,Canada,"Agriculture (x 1,000)",v4391509,1.3,17685.5
1995/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,18046.7
1995/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,17584.8
1995/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,17491.5
1995/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,18018.8
1995/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,17845.8
1995/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,17356.8
1995/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,17476.0
1996/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,17792.3
1996/02,Canada,"Agriculture (x 1,000)",v4391509,1.3,18023.4
1996/03,Canada,"Agriculture (x 1,000)",v4391509,1.3,18178.0
1996/04,Canada,"Agriculture (x 1,000)",v4391509,1.3,17378.8
1996/05,Canada,"Agriculture (x 1,000)",v4391509,1.3,17303.2
1996/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,18359.7
1996/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,18102.5
1996/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,17951.3
1996/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,17370.6
1996/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,19810.4
1996/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,18515.5
1996/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,18162.5
1997/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,17871.7
1997/02,Canada,"Agriculture (x 1,000)",v4391509,1.3,17993.9
1997/03,Canada,"Agriculture (x 1,000)",v4391509,1.3,17275.9
1997/04,Canada,"Agriculture (x 1,000)",v4391509,1.3,17441.0
1997/05,Canada,"Agriculture (x 1,000)",v4391509,1.3,17621.3
1997/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,17584.9
1997/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,18070.7
1997/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,17875.4
1997/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,17798.7
1997/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,17864.8
1997/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,18143.6
1997/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,17914.2
1998/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,18342.9
1998/02,Canada,"Agriculture (x 1,000)",v4391509,1.3,17883.9
1998/03,Canada,"Agriculture (x 1,000)",v4391509,1.3,18246.2
1998/04,Canada,"Agriculture (x 1,000)",v4391509,1.3,19794.0
1998/05,Canada,"Agriculture (x 1,000)",v4391509,1.3,18810.9
1998/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,16783.8
1998/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,18142.8
1998/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,19662.8
1998/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,17479.1
1998/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,17312.4
1998/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,17392.1
1998/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,18052.6
1999/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,17871.2
1999/02,Canada,"Agriculture (x 1,000)",v4391509,1.3,17635.5
1999/03,Canada,"Agriculture (x 1,000)",v4391509,1.3,17450.6
1999/04,Canada,"Agriculture (x 1,000)",v4391509,1.3,17691.5
1999/05,Canada,"Agriculture (x 1,000)",v4391509,1.3,16106.5
1999/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,17814.7
1999/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,17434.6
1999/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,17231.1
1999/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,18346.2
1999/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,17798.1
1999/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,17030.7
1999/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,16631.8
2000/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,15919.7
2000/02,Canada,"Agriculture (x 1,000)",v4391509,1.3,16404.6
2000/03,Canada,"Agriculture (x 1,000)",v4391509,1.3,16893.0
2000/04,Canada,"Agriculture (x 1,000)",v4391509,1.3,16095.4
2000/05,Canada,"Agriculture (x 1,000)",v4391509,1.3,16341.4
2000/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,15529.8
2000/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,15869.3
2000/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,16072.3
2000/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,16082.7
2000/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,15665.5
2000/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,15298.1
2000/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,15243.0
2001/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,15301.9
2001/02,Canada,"Agriculture (x 1,000)",v4391509,1.3,15228.2
2001/03,Canada,"Agriculture (x 1,000)",v4391509,1.3,14775.7
2001/04,Canada,"Agriculture (x 1,000)",v4391509,1.3,14591.4
2001/05,Canada,"Agriculture (x 1,000)",v4391509,1.3,14005.4
2001/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,14200.9
2001/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,13735.2
2001/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,13722.5
2001/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,13150.7
2001/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,12761.4
2001/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,13539.7
2001/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,13020.7
2002/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,12947.8
2002/02,Canada,"Agriculture (x 1,000)",v4391509,1.3,13005.2
2002/03,Canada,"Agriculture (x 1,000)",v4391509,1.3,13382.1
2002/04,Canada,"Agriculture (x 1,000)",v4391509,1.3,13367.5
2002/05,Canada,"Agriculture (x 1,000)",v4391509,1.3,13591.3
2002/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,13286.5
2002/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,13896.1
2002/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,13241.3
2002/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,15048.8
2002/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,14873.0
2002/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,14794.6
2002/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,14758.6
2003/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,14441.6
2003/02,Canada,"Agriculture (x 1,000)",v4391509,1.3,14425.5
2003/03,Canada,"Agriculture (x 1,000)",v4391509,1.3,13720.5
2003/04,Canada,"Agriculture (x 1,000)",v4391509,1.3,13455.5
2003/05,Canada,"Agriculture (x 1,000)",v4391509,1.3,13977.5
2003/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,14347.4
2003/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,14316.1
2003/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,14836.5
2003/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,13976.5
2003/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,13887.4
2003/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,14296.6
2003/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,14465.0
2004/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,14839.5
2004/02,Canada,"Agriculture (x 1,000)",v4391509,1.3,14585.9
2004/03,Canada,"Agriculture (x 1,000)",v4391509,1.3,14420.4
2004/04,Canada,"Agriculture (x 1,000)",v4391509,1.3,14083.6
2004/05,Canada,"Agriculture (x 1,000)",v4391509,1.3,13842.8
2004/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,13977.7
2004/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,13375.4
2004/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,13271.8
2004/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,13524.2
2004/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,14248.0
2004/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,14421.7
2004/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,13927.7
2005/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,13831.3
2005/02,Canada,"Agriculture (x 1,000)",v4391509,1.3,14022.9
2005/03,Canada,"Agriculture (x 1,000)",v4391509,1.3,14598.6
2005/04,Canada,"Agriculture (x 1,000)",v4391509,1.3,14593.6
2005/05,Canada,"Agriculture (x 1,000)",v4391509,1.3,14692.0
2005/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,14909.9
2005/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,16038.6
2005/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,15236.6
2005/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,14927.1
2005/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,15364.6
2005/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,14763.3
2005/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,15108.9
2006/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,14846.6
2006/02,Canada,"Agriculture (x 1,000)",v4391509,1.3,15099.3
2006/03,Canada,"Agriculture (x 1,000)",v4391509,1.3,14979.0
2006/04,Canada,"Agriculture (x 1,000)",v4391509,1.3,15609.6
2006/05,Canada,"Agriculture (x 1,000)",v4391509,1.3,15032.6
2006/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,14765.0
2006/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,15354.4
2006/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,15527.8
2006/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,14762.1
2006/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,14583.9
2006/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,14766.3
2006/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,14965.0
2007/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,14183.9
2007/02,Canada,"Agriculture (x 1,000)",v4391509,1.3,13943.7
2007/03,Canada,"Agriculture (x 1,000)",v4391509,1.3,14133.4
2007/04,Canada,"Agriculture (x 1,000)",v4391509,1.3,14084.6
2007/05,Canada,"Agriculture (x 1,000)",v4391509,1.3,14539.2
2007/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,14728.5
2007/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,14735.4
2007/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,15181.8
2007/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,14507.3
2007/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,14519.3
2007/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,14307.8
2007/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,14215.5
2008/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,14740.7
2008/02,Canada,"Agriculture (x 1,000)",v4391509,1.3,14518.1
2008/03,Canada,"Agriculture (x 1,000)",v4391509,1.3,14423.0
2008/04,Canada,"Agriculture (x 1,000)",v4391509,1.3,13932.9
2008/05,Canada,"Agriculture (x 1,000)",v4391509,1.3,14122.4
2008/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,13892.8
2008/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,13833.4
2008/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,13651.2
2008/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,15290.0
2008/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,14292.6
2008/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,13486.8
2008/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,14270.2
2009/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,13860.5
2009/02,Canada,"Agriculture (x 1,000)",v4391509,1.3,14107.4
2009/03,Canada,"Agriculture (x 1,000)",v4391509,1.3,14068.5
2009/04,Canada,"Agriculture (x 1,000)",v4391509,1.3,14152.2
2009/05,Canada,"Agriculture (x 1,000)",v4391509,1.3,14147.0
2009/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,14427.1
2009/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,13795.2
2009/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,13574.6
2009/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,14312.0
2009/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,13374.1
2009/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,14247.9
2009/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,13289.1
2010/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,13525.9
2010/02,Canada,"Agriculture (x 1,000)",v4391509,1.3,13490.6
2010/03,Canada,"Agriculture (x 1,000)",v4391509,1.3,13171.4
2010/04,Canada,"Agriculture (x 1,000)",v4391509,1.3,13396.3
2010/05,Canada,"Agriculture (x 1,000)",v4391509,1.3,13016.5
2010/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,12789.9
2010/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,12597.0
2010/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,12839.7
2010/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,11468.7
2010/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,13917.9
2010/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,13234.7
2010/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,12939.8
2011/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,12998.1
2011/02,Canada,"Agriculture (x 1,000)",v4391509,1.3,13106.6
2011/03,Canada,"Agriculture (x 1,000)",v4391509,1.3,12882.3
2011/04,Canada,"Agriculture (x 1,000)",v4391509,1.3,13021.3
2011/05,Canada,"Agriculture (x 1,000)",v4391509,1.3,12695.4
2011/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,12978.6
2011/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,13269.3
2011/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,13239.9
2011/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,12771.9
2011/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,12901.1
2011/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,13094.1
2011/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,12856.2
2012/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,13043.1
2012/02,Canada,"Agriculture (x 1,000)",v4391509,1.3,12548.4
2012/03,Canada,"Agriculture (x 1,000)",v4391509,1.3,12255.7
2012/04,Canada,"Agriculture (x 1,000)",v4391509,1.3,12943.4
2012/05,Canada,"Agriculture (x 1,000)",v4391509,1.3,13641.8
2012/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,12968.1
2012/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,12817.1
2012/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,12939.0
2012/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,13035.1
2012/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,12392.5
2012/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,12622.1
2012/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,13328.0
2013/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,12820.3
2013/02,Canada,"Agriculture (x 1,000)",v4391509,1.3,13251.8
2013/03,Canada,"Agriculture (x 1,000)",v4391509,1.3,13308.0
2013/04,Canada,"Agriculture (x 1,000)",v4391509,1.3,12676.1
2013/05,Canada,"Agriculture (x 1,000)",v4391509,1.3,13264.5
2013/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,13256.3
2013/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,13302.7
2013/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,13457.4
2013/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,13712.6
2013/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,14203.7
2013/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,13746.3
2013/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,13214.2
2014/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,13459.0
2014/02,Canada,"Agriculture (x 1,000)",v4391509,1.3,13326.3
2014/03,Canada,"Agriculture (x 1,000)",v4391509,1.3,13178.6
2014/04,Canada,"Agriculture (x 1,000)",v4391509,1.3,12402.7
2014/05,Canada,"Agriculture (x 1,000)",v4391509,1.3,13029.4
2014/06,Canada,"Agriculture (x 1,000)",v4391509,1.3,12680.8
2014/07,Canada,"Agriculture (x 1,000)",v4391509,1.3,12811.0
2014/08,Canada,"Agriculture (x 1,000)",v4391509,1.3,12458.8
2014/09,Canada,"Agriculture (x 1,000)",v4391509,1.3,12570.6
2014/10,Canada,"Agriculture (x 1,000)",v4391509,1.3,12780.8
2014/11,Canada,"Agriculture (x 1,000)",v4391509,1.3,12442.2
2014/12,Canada,"Agriculture (x 1,000)",v4391509,1.3,12771.4
2015/01,Canada,"Agriculture (x 1,000)",v4391509,1.3,12569.6
1987/01,Canada,"Forestry, fishing, mining, quarrying, oil and gas (x 1,000)",v4391511,1.4,10833.6
1987/02,Canada,"Forestry, fishing, mining, quarrying, oil and gas (x 1,000)",v4391511,1.4,10916.9
1987/03,Canada,"Forestry, fishing, mining, quarrying, oil and gas (x 1,000)",v4391511,1.4,11182.2
1987/04,Canada,"Forestry, fishing, mining, quarrying, oil and gas (x 1,000)",v4391511,1.4,10957.5
1987/05,Canada,"Forestry, fishing, mining, quarrying, oil and gas (x 1,000)",v4391511,1.4,11008.4
1987/06,Canada,"Forestry, fishing, mining, quarrying, oil and gas (x 1,000)",v4391511,1.4,11034.6
1987/07,Canada,"Forestry, fishing, mining, quarrying, oil and gas (x 1,000)",v4391511,1.4,11342.3
1987/08,Canada,"Forestry, fishing, mining, quarrying, oil and gas (x 1,000)",v4391511,1.4,11336.6
1987/09,Canada,"Forestry, fishing, mining, quarrying, oil and gas (x 1,000)",v4391511,1.4,11333.3
1987/10,Canada,"Forestry, fishing, mining, quarrying, oil and gas (x 1,000)",v4391511,1.4,11210.0
1987/11,Canada,"Forestry, fishing, mining, quarrying, oil and gas (x 1,000)",v4391511,1.4,11366.2
1987/12,Canada,"Forestry, fishing, mining, quarrying, oil and gas (x 1,000)",v4391511,1.4,11478.1
1988/01,Canada,"Forestry, fishing, mining, quarrying, oil and gas (x 1,000)",v4391511,1.4,11463.7
1988/02,Canada,"Forestry, fishing, mining, quarrying, oil and gas (x 1,000)",v4391511,1.4,11823.7
1988/03,Canada,"Forestry, fishing, mining, quarrying, oil and gas (x 1,000)",v4391511,1.4,11622.6
1988/04,Canada,"Forestry, fishing, mining, quarrying, oil and gas (x 1,000)",v4391511,1.4,11991.5
1988/05,Canada,"Forestry, fishing, mining, quarrying, oil and gas (x 1,000)",v4391511,1.4,12232.4
1988/06,Canada,"Forestry, fishing, mining, quarrying, oil and gas (x 1,000)",v4391511,1.4,12351.7
